pos	cM
145877382	160.137780
145877788	160.245913
145878117	160.377319
145878821	160.480666
145879504	160.486551
145879571	160.486828
145880106	160.487925
145882113	160.531829
145883478	160.531829
145885528	160.531829
145887681	160.531829
145895380	160.531829
145898742	160.531829
145901392	160.531829
145906617	160.531829
145908716	160.531829
145922088	160.531829
145922635	160.531829
145924112	160.531829
145925979	160.534089
145928991	160.601961
145928995	160.605650
145929193	160.607399
145929222	160.608741
145929264	160.618401
145929351	160.668448
145929697	160.682682
145930502	160.797130
145930584	160.798774
145932067	160.798778
145935453	160.798786
145935454	160.817140
145942269	160.817156
145944450	160.817156
145945602	160.819250
145947466	160.819575
145947711	160.819590
145948822	160.820512
145950641	160.821172
145963581	160.830459
145963607	160.830468
145967145	160.830648
145993066	160.831554
145995800	160.831568
146022140	160.833241
146022486	160.842086
146044890	160.843509
146045032	160.843513
146047287	160.843569
146050970	160.843569
146054597	160.843627
146067158	160.843630
146077541	160.846745
146082066	160.853344
146083369	160.854105
146087717	160.854170
146097450	160.854170
146104568	160.855910
146107119	160.858811
146108071	160.879944
146110624	160.882847
146113451	160.882856
146125615	160.882856
146127717	160.884112
146128691	160.893908
146134455	160.893908
146137647	160.893919
146142080	160.894713
146142720	160.931037
146143075	160.931803
146146132	160.932188
146146863	160.932204
146147104	160.934955
146147901	160.935062
146159191	160.936025
146159240	160.936025
146163912	160.936025
146172646	160.936094
146173765	160.936252
146188458	160.936701
146195004	160.940222
146201706	160.941815
146212641	160.972605
146219571	160.978346
146235440	160.979020
146237487	160.988478
146239063	160.988741
146244023	160.994100
146247848	161.000123
146249133	161.020728
146255688	161.027119
146258584	161.030216
146265017	161.031542
146266326	161.031768
146271035	161.031785
146273079	161.031834
146273252	161.031987
146285537	161.035591
146285774	161.035591
146286508	161.035591
146290869	161.038050
146293577	161.083217
146295459	161.110912
146295663	161.110994
146298523	161.111063
146299388	161.117641
146302374	161.117650
146304706	161.117650
146308548	161.117650
146328620	161.117673
146334683	161.117710
146347599	161.117716
146350980	161.117719
146359419	161.117869
146369026	161.118636
146418252	161.141006
146418435	161.141021
146423929	161.141199
146424576	161.143306
146425462	161.143306
146427249	161.143312
146428830	161.143323
146434337	161.143475
146435321	161.143595
146435648	161.143642
146440537	161.143696
146440872	161.143701
146445144	161.143853
146458610	161.145164
146460774	161.146675
146461101	161.148190
146461224	161.150216
146461773	161.284425
146461978	161.334712
146462388	161.364076
146462766	161.370710
146464322	161.374216
146465848	161.374345
146475058	161.376112
146487851	161.376147
146488760	161.376148
146488983	161.376148
146499033	161.377827
146499468	161.383600
146501099	161.383600
146504962	161.383762
146505449	161.383764
146505896	161.383767
146506049	161.383770
146506223	161.383775
146506346	161.411089
146506432	161.411094
146506692	161.439850
146507805	161.681568
146508152	161.712530
146508638	161.725730
146510985	161.734127
146512323	161.734127
146512851	161.734957
146515621	161.735270
146526282	161.736320
146530549	161.743489
146534833	161.748300
146544517	161.753060
146548529	161.754108
146552499	161.754108
146565345	161.754108
146566260	161.754108
146585477	161.754108
146586273	161.754108
146589994	161.754108
146590836	161.754118
146591219	161.762385
146603077	161.762420
146609682	161.762430
146611414	161.762430
146657890	161.765953
146671802	161.765953
146693628	161.765953
146695694	161.765953
146712647	161.765953
146737465	161.765953
146738740	161.765953
146739360	161.766009
146742415	161.786358
146743605	161.794491
146758999	161.795209
146766734	161.795384
146767252	161.795385
146768751	161.801565
146771623	161.807817
146812215	161.807862
146823128	161.811529
146827296	161.813507
146832131	161.814097
146835371	161.814097
146843869	161.816531
146847906	161.820352
146848847	161.820352
146851695	161.820551
146868231	161.826527
146868442	161.849183
146875791	161.851839
146885855	161.852542
146887256	161.852659
146888845	161.865011
146908212	161.866627
146913442	161.866901
146915297	161.867177
146920551	161.873761
146929231	161.873761
146934699	161.873797
146954024	161.873959
146958495	161.874039
146963733	161.874040
146964136	161.874102
146964334	161.875258
146967353	161.988393
146967871	162.009119
146968281	162.013919
146970059	162.016796
146987106	162.020041
146989452	162.023552
146990828	162.023927
146992772	162.024985
147004264	162.026379
147005824	162.026379
147010533	162.026495
147014377	162.029734
147014721	162.030590
147015506	162.055203
147017893	162.068593
147018252	162.069488
147019522	162.069542
147028223	162.069579
147031285	162.069820
147035024	162.069887
147037932	162.069978
147039189	162.070160
147039600	162.087136
147040332	162.087242
147040704	162.087288
147042391	162.087609
147042495	162.088884
147042747	162.117205
147043000	162.180355
147043361	162.281398
147043437	162.367546
147043756	162.415338
147044536	162.449505
147044965	162.455879
147046392	162.456053
147047881	162.456089
147051562	162.456116
147052144	162.476630
147052789	162.476635
147055341	162.476644
147057187	162.496141
147062811	162.496145
147067161	162.497062
147069291	162.498924
147075024	162.501147
147078901	162.501171
147087405	162.513816
147115642	162.513865
147116382	162.513866
147122983	162.514037
147132222	162.538788
147143193	162.539072
147151925	162.539182
147192867	162.549758
147237775	162.552011
147241105	162.552012
147255443	162.552347
147261108	162.552347
147264493	162.552347
147276487	162.552347
147278024	162.552347
147285979	162.552914
147291710	162.553090
147295388	162.555708
147297444	162.614843
147300103	162.622678
147324836	162.625256
147326654	162.661041
147339175	162.662346
147349540	162.663005
147362959	162.663006
147363009	162.663006
147363630	162.663232
147365528	162.681511
147369855	162.683085
147370052	162.684172
147383667	162.689771
147402902	162.690417
147422682	162.691629
147423478	162.691629
147430350	162.691629
147453292	162.693072
147455779	162.693156
147463070	162.697136
147468686	162.699400
147472333	162.699578
147473813	162.702195
147487380	162.705599
147487704	162.705599
147491341	162.705599
147500348	162.705599
147504283	162.705599
147505346	162.705601
147507130	162.707159
147510862	162.712931
147513325	162.713005
147516043	162.713144
147517441	162.713302
147527872	162.714726
147528335	162.715806
147528737	162.718911
147528890	162.736831
147529281	162.853842
147529568	162.956124
147529924	163.077906
147530027	163.085124
147530422	163.122424
147534303	163.123190
147536067	163.123426
147537235	163.123650
147537913	163.123650
147539706	163.123650
147540679	163.123650
147541553	163.123650
147545604	163.123650
147546337	163.123650
147551490	163.123650
147551908	163.123650
147553133	163.123650
147553149	163.123652
147553204	163.132628
147553673	163.133205
147554424	163.133207
147555828	163.133207
147564974	163.133207
147566175	163.133207
147566599	163.133207
147566711	163.133207
147567238	163.133207
147576681	163.133233
147578696	163.133241
147581887	163.133258
147584090	163.149502
147584167	163.149527
147584765	163.169831
147585241	163.221690
147585890	163.230802
147587680	163.234003
147588594	163.235593
147589858	163.235593
147590359	163.235593
147596830	163.235593
147598226	163.235594
147599090	163.235606
147599849	163.235606
147602268	163.235606
147603078	163.235606
147604789	163.235606
147605558	163.235606
147605730	163.235606
147606413	163.235606
147607018	163.235606
147607345	163.235607
147607835	163.235608
147607972	163.235608
147608299	163.235612
147609096	163.235614
147609612	163.235616
147610535	163.235623
147610571	163.235623
147610597	163.235625
147610635	163.235640
147610672	163.236177
147611421	163.333817
147611461	163.334469
147612347	163.725600
147613440	163.839242
147614533	163.900226
147617415	163.976596
147622419	164.028739
147623547	164.031573
147623674	164.031682
147625200	164.032647
147625307	164.032666
147626482	164.032818
147626640	164.032833
147630160	164.033001
147630378	164.033139
147630902	164.033363
147634878	164.033701
147640870	164.033961
147642697	164.033970
147646646	164.033972
147649092	164.033973
147649689	164.033973
147650905	164.033980
147651680	164.033985
147652879	164.034001
147654409	164.034067
147662759	164.034294
147682390	164.034656
147697408	164.036189
147701437	164.041216
147704563	164.044327
147712094	164.103220
147712135	164.103225
147713059	164.127311
147714145	164.131340
147715400	164.181263
147715656	164.188786
147716036	164.188786
147716477	164.188786
147716863	164.188786
147717174	164.188786
147717423	164.188786
147724802	164.192733
147737917	164.194708
147740419	164.198516
147742107	164.199364
147743282	164.199574
147758085	164.199589
147768188	164.199589
147771161	164.199589
147773627	164.199589
147775857	164.200625
147788900	164.214888
147795200	164.228898
147797220	164.229584
147803391	164.229585
147803630	164.229585
147826636	164.229661
147831481	164.229661
147832310	164.229661
147839534	164.229661
147858277	164.229661
147859327	164.229662
147876362	164.229925
147887739	164.233931
147895081	164.236296
147898998	164.246756
147909986	164.247612
147913398	164.248147
147917907	164.248194
147940765	164.250084
147940926	164.250186
147946138	164.250801
147954366	164.257981
147956552	164.307272
147956770	164.307692
147957308	164.328538
147957409	164.328602
147957692	164.360347
147958097	164.374242
147961254	164.378036
147968767	164.378082
147992134	164.378110
147997915	164.378234
148003628	164.378264
148006729	164.378288
148021313	164.404825
148025405	164.408950
148025994	164.408963
148035959	164.408990
148036783	164.409228
148055234	164.416222
148071676	164.416222
148076665	164.416250
148077198	164.416251
148082508	164.416251
148089516	164.416304
148095040	164.416456
148096890	164.416626
148098408	164.417002
148109227	164.422985
148122853	164.422985
148123050	164.422990
148123903	164.423030
148124712	164.423128
148126387	164.423791
148128721	164.426772
148129296	164.449433
148130126	164.474877
148130564	164.498955
148130608	164.499648
148131845	164.500896
148132493	164.539379
148135875	164.542790
148138756	164.542790
148145463	164.542790
148145960	164.542958
148153919	164.543127
148155198	164.543132
148161081	164.545674
148161331	164.552629
148165838	164.553545
148166537	164.563062
148166786	164.563089
148167377	164.563114
148182627	164.563135
148186878	164.563136
148210832	164.563144
148211436	164.563144
148226682	164.563144
148238815	164.563152
148249534	164.563168
148254919	164.565171
148257587	164.565364
148270320	164.571646
148288318	164.571679
148288835	164.571717
148290405	164.585366
148290584	164.585379
148298348	164.599674
148298516	164.599686
148300521	164.613706
148300908	164.613716
148328711	164.613738
148329252	164.613739
148334767	164.614190
148335729	164.614190
148357037	164.614508
148361682	164.615003
148363211	164.636312
148368469	164.641244
148370608	164.641472
148370974	164.641472
148382701	164.641472
148386678	164.641483
148395513	164.641783
148411925	164.660383
148422319	164.661561
148423119	164.661919
148423856	164.661922
148427898	164.663022
148435178	164.663189
148439247	164.736651
148439530	164.737141
148440133	164.737346
148440209	164.737597
148442406	164.737875
148444477	164.738631
148445273	164.738668
148446166	164.738818
148446920	164.739310
148447225	164.739310
148448032	164.739310
148449243	164.739310
148451366	164.739310
148451969	164.739310
148452461	164.739515
148453539	164.740351
148454175	164.865749
148454494	164.897737
148456516	164.904647
148459378	164.906725
148472180	164.908833
148474227	164.908969
148479278	164.919874
148481531	164.922454
148494102	164.927973
148495819	164.928327
148495984	164.933883
148496949	164.960958
148497997	164.960958
148499646	164.960958
148502438	164.961002
148502872	164.961288
148507497	164.974872
148507918	164.974930
148509694	164.974945
148512053	164.974955
148517170	164.974967
148517538	164.974967
148520337	164.974969
148522581	164.974995
148526457	164.976127
148533438	164.988580
148534198	164.988802
148537797	164.988895
148538438	164.988895
148546572	164.992699
148549577	164.995867
